88.0,6.0,19.0,1.0,7140.0,8.0,0.0,12.0,1.0,1.0,<=50K
54.0,1.0,16.0,3.0,9050.0,18.0,0.0,40.0,2.0,1.0,>50K
17.0,1.0,15.0,5.0,9610.0,32.0,2.0,6.0,1.0,1.0,<=50K
31.0,1.0,17.0,5.0,4700.0,32.0,0.0,50.0,1.0,1.0,<=50K
52.0,1.0,19.0,3.0,3930.0,32.0,13.0,45.0,1.0,1.0,>50K
63.0,7.0,22.0,3.0,5420.0,17.0,0.0,20.0,2.0,2.0,>50K
51.0,1.0,14.0,1.0,410.0,29.0,0.0,45.0,2.0,1.0,<=50K
40.0,6.0,12.0,3.0,6260.0,303.0,0.0,40.0,1.0,1.0,<=50K
54.0,1.0,19.0,1.0,9130.0,6.0,0.0,70.0,2.0,1.0,<=50K
48.0,1.0,18.0,1.0,5610.0,6.0,0.0,45.0,2.0,1.0,<=50K
59.0,4.0,23.0,1.0,2100.0,36.0,1.0,50.0,1.0,1.0,>50K
51.0,1.0,16.0,1.0,220.0,26.0,1.0,48.0,1.0,1.0,>50K
57.0,1.0,12.0,3.0,4030.0,312.0,11.0,40.0,1.0,1.0,<=50K
44.0,3.0,19.0,1.0,2545.0,6.0,1.0,32.0,2.0,1.0,<=50K
53.0,1.0,16.0,5.0,5100.0,36.0,0.0,42.0,1.0,2.0,<=50K
43.0,3.0,21.0,1.0,2310.0,9.0,1.0,40.0,2.0,1.0,<=50K
61.0,7.0,16.0,1.0,440.0,32.0,0.0,65.0,1.0,1.0,>50K
25.0,1.0,19.0,5.0,4130.0,32.0,0.0,30.0,1.0,1.0,<=50K
30.0,1.0,16.0,1.0,9645.0,6.0,1.0,80.0,1.0,1.0,>50K
56.0,1.0,17.0,5.0,4720.0,17.0,0.0,40.0,1.0,1.0,<=50K
48.0,1.0,22.0,1.0,3550.0,17.0,0.0,40.0,2.0,1.0,>50K
24.0,1.0,16.0,5.0,4700.0,6.0,13.0,30.0,2.0,1.0,<=50K
47.0,3.0,20.0,3.0,2310.0,19.0,2.0,30.0,1.0,1.0,<=50K
34.0,1.0,17.0,1.0,9130.0,34.0,1.0,40.0,1.0,1.0,<=50K
38.0,1.0,19.0,5.0,5400.0,32.0,11.0,40.0,2.0,1.0,<=50K
36.0,1.0,21.0,5.0,2330.0,32.0,0.0,40.0,2.0,1.0,<=50K
64.0,6.0,17.0,1.0,6660.0,8.0,1.0,25.0,1.0,1.0,<=50K
36.0,1.0,19.0,1.0,4760.0,6.0,1.0,20.0,2.0,1.0,<=50K
59.0,2.0,21.0,1.0,2310.0,17.0,1.0,50.0,2.0,1.0,<=50K
37.0,1.0,16.0,5.0,9130.0,416.0,0.0,40.0,1.0,2.0,<=50K
60.0,1.0,16.0,3.0,4120.0,12.0,0.0,35.0,2.0,2.0,<=50K
22.0,1.0,21.0,5.0,630.0,29.0,0.0,1.0,2.0,1.0,<=50K
59.0,3.0,19.0,2.0,9130.0,11.0,0.0,40.0,2.0,2.0,>50K
51.0,1.0,18.0,3.0,9645.0,36.0,2.0,40.0,1.0,1.0,<=50K
64.0,6.0,15.0,3.0,5400.0,26.0,0.0,40.0,2.0,1.0,<=50K
65.0,1.0,16.0,1.0,6305.0,6.0,0.0,45.0,1.0,1.0,>50K
