17.0,1.0,12.0,5.0,4720.0,54.0,2.0,20.0,1.0,1.0,<=50K
53.0,1.0,20.0,1.0,5400.0,54.0,0.0,36.0,2.0,1.0,<=50K
21.0,1.0,19.0,5.0,4030.0,42.0,12.0,20.0,2.0,1.0,<=50K
27.0,3.0,22.0,1.0,2310.0,45.0,0.0,40.0,2.0,1.0,<=50K
37.0,1.0,16.0,5.0,310.0,11.0,15.0,40.0,2.0,1.0,>50K
60.0,4.0,11.0,5.0,4130.0,54.0,0.0,40.0,1.0,1.0,<=50K
26.0,1.0,18.0,1.0,3645.0,54.0,1.0,40.0,1.0,1.0,<=50K
70.0,1.0,18.0,1.0,20.0,24.0,0.0,40.0,1.0,1.0,>50K
36.0,1.0,16.0,1.0,8140.0,54.0,1.0,50.0,1.0,1.0,<=50K
48.0,1.0,16.0,3.0,4720.0,39.0,13.0,20.0,2.0,1.0,<=50K
29.0,3.0,19.0,1.0,3740.0,42.0,0.0,42.0,1.0,1.0,>50K
52.0,3.0,16.0,3.0,9620.0,54.0,0.0,40.0,1.0,1.0,<=50K
19.0,1.0,19.0,5.0,9620.0,42.0,17.0,40.0,1.0,1.0,<=50K
46.0,1.0,16.0,5.0,8990.0,54.0,2.0,48.0,1.0,1.0,<=50K
21.0,1.0,16.0,5.0,7810.0,54.0,2.0,30.0,1.0,1.0,<=50K
75.0,7.0,23.0,1.0,3010.0,42.0,0.0,24.0,1.0,1.0,>50K
48.0,1.0,21.0,3.0,1555.0,54.0,0.0,40.0,2.0,1.0,<=50K
29.0,1.0,21.0,1.0,6050.0,36.0,10.0,40.0,2.0,1.0,<=50K
33.0,1.0,21.0,5.0,5600.0,233.0,0.0,40.0,2.0,1.0,>50K
56.0,4.0,19.0,1.0,5740.0,12.0,1.0,40.0,2.0,1.0,<=50K
51.0,1.0,16.0,1.0,6950.0,21.0,0.0,50.0,1.0,1.0,>50K
56.0,4.0,16.0,1.0,5240.0,54.0,1.0,40.0,2.0,1.0,<=50K
52.0,1.0,19.0,4.0,5610.0,17.0,16.0,35.0,1.0,2.0,<=50K
50.0,5.0,24.0,5.0,3910.0,54.0,0.0,40.0,1.0,1.0,<=50K
46.0,1.0,20.0,4.0,3300.0,54.0,0.0,40.0,2.0,1.0,>50K
64.0,1.0,19.0,1.0,440.0,54.0,1.0,40.0,1.0,1.0,>50K
55.0,3.0,20.0,1.0,2310.0,54.0,1.0,40.0,2.0,1.0,<=50K
64.0,4.0,16.0,1.0,7340.0,54.0,0.0,40.0,1.0,1.0,<=50K
74.0,6.0,23.0,2.0,2100.0,39.0,0.0,30.0,1.0,1.0,>50K
