61.0,3.0,20.0,1.0,3255.0,19.0,1.0,48.0,2.0,1.0,<=50K
23.0,1.0,19.0,5.0,2300.0,19.0,2.0,37.0,2.0,1.0,<=50K
79.0,3.0,21.0,1.0,2310.0,19.0,1.0,12.0,2.0,1.0,<=50K
41.0,6.0,17.0,4.0,6515.0,19.0,0.0,80.0,1.0,1.0,<=50K
62.0,1.0,21.0,1.0,800.0,19.0,1.0,45.0,1.0,1.0,>50K
42.0,1.0,12.0,1.0,4220.0,303.0,1.0,32.0,2.0,1.0,<=50K
26.0,1.0,20.0,1.0,7410.0,19.0,0.0,50.0,1.0,1.0,>50K
62.0,3.0,21.0,1.0,2320.0,19.0,0.0,40.0,2.0,1.0,>50K
52.0,1.0,16.0,1.0,9210.0,19.0,0.0,50.0,1.0,1.0,>50K
66.0,3.0,21.0,1.0,9121.0,19.0,0.0,20.0,1.0,1.0,<=50K
46.0,1.0,21.0,1.0,160.0,19.0,0.0,60.0,1.0,1.0,>50K
62.0,2.0,19.0,1.0,4700.0,19.0,1.0,45.0,2.0,1.0,<=50K
54.0,1.0,23.0,1.0,800.0,19.0,0.0,50.0,1.0,1.0,>50K
57.0,1.0,16.0,3.0,5610.0,19.0,5.0,40.0,1.0,1.0,<=50K
46.0,1.0,21.0,1.0,2310.0,19.0,1.0,55.0,2.0,1.0,<=50K
38.0,7.0,20.0,1.0,205.0,19.0,0.0,50.0,1.0,1.0,<=50K
63.0,3.0,16.0,1.0,4000.0,19.0,1.0,50.0,2.0,1.0,<=50K
61.0,1.0,16.0,3.0,4720.0,17.0,13.0,20.0,2.0,1.0,<=50K
47.0,1.0,19.0,1.0,20.0,19.0,0.0,60.0,1.0,1.0,>50K
37.0,4.0,22.0,1.0,2310.0,29.0,0.0,45.0,2.0,1.0,>50K
55.0,1.0,16.0,1.0,5740.0,19.0,1.0,50.0,2.0,1.0,<=50K
65.0,3.0,21.0,3.0,2435.0,19.0,0.0,40.0,2.0,1.0,<=50K
63.0,7.0,21.0,1.0,630.0,19.0,1.0,60.0,1.0,1.0,>50K
22.0,4.0,21.0,1.0,2320.0,19.0,1.0,4.0,2.0,1.0,<=50K
62.0,2.0,21.0,1.0,2310.0,19.0,0.0,50.0,2.0,1.0,<=50K
49.0,1.0,20.0,3.0,3255.0,12.0,0.0,40.0,2.0,1.0,<=50K
18.0,2.0,18.0,5.0,4220.0,55.0,17.0,8.0,2.0,1.0,<=50K
18.0,1.0,16.0,5.0,9645.0,19.0,2.0,20.0,1.0,1.0,<=50K
62.0,3.0,22.0,2.0,2310.0,19.0,0.0,40.0,2.0,1.0,>50K
47.0,3.0,21.0,1.0,2545.0,72.0,1.0,37.0,2.0,1.0,<=50K
36.0,4.0,22.0,1.0,2205.0,19.0,0.0,45.0,2.0,1.0,>50K
17.0,8.0,11.0,5.0,7330.0,29.0,2.0,35.0,1.0,1.0,<=50K
55.0,1.0,16.0,3.0,4010.0,11.0,0.0,40.0,2.0,1.0,>50K
67.0,1.0,16.0,1.0,6120.0,19.0,1.0,3.0,2.0,1.0,<=50K
28.0,1.0,18.0,5.0,2310.0,19.0,15.0,40.0,2.0,1.0,<=50K
46.0,1.0,20.0,1.0,630.0,46.0,1.0,40.0,2.0,1.0,>50K
22.0,1.0,20.0,5.0,3255.0,19.0,2.0,25.0,2.0,1.0,<=50K
22.0,1.0,16.0,5.0,2545.0,19.0,0.0,35.0,2.0,1.0,<=50K
28.0,1.0,20.0,5.0,6050.0,19.0,0.0,45.0,1.0,1.0,<=50K
51.0,5.0,22.0,1.0,6200.0,17.0,1.0,40.0,1.0,1.0,>50K
18.0,1.0,19.0,5.0,4760.0,19.0,17.0,27.0,1.0,1.0,<=50K
47.0,1.0,21.0,1.0,220.0,19.0,0.0,40.0,1.0,1.0,>50K
21.0,1.0,19.0,5.0,5240.0,19.0,2.0,30.0,2.0,1.0,<=50K
27.0,5.0,19.0,5.0,5550.0,19.0,0.0,45.0,1.0,1.0,<=50K
52.0,1.0,21.0,2.0,5240.0,19.0,0.0,42.0,2.0,1.0,>50K
20.0,1.0,19.0,5.0,4600.0,55.0,17.0,35.0,2.0,1.0,<=50K
67.0,1.0,18.0,3.0,4760.0,19.0,0.0,56.0,1.0,1.0,>50K
58.0,6.0,20.0,3.0,9142.0,19.0,0.0,50.0,2.0,1.0,<=50K
66.0,2.0,22.0,1.0,2040.0,39.0,0.0,40.0,1.0,1.0,>50K
27.0,1.0,20.0,5.0,4720.0,19.0,0.0,32.0,1.0,1.0,<=50K
19.0,1.0,16.0,5.0,9720.0,19.0,2.0,14.0,2.0,1.0,<=50K
27.0,1.0,19.0,5.0,4020.0,55.0,2.0,45.0,1.0,1.0,<=50K
55.0,1.0,20.0,5.0,3645.0,19.0,0.0,40.0,1.0,1.0,<=50K
19.0,1.0,19.0,5.0,9130.0,19.0,17.0,16.0,1.0,1.0,<=50K
26.0,1.0,17.0,5.0,8225.0,19.0,13.0,40.0,1.0,1.0,<=50K
49.0,3.0,21.0,1.0,3740.0,19.0,1.0,53.0,1.0,1.0,>50K
30.0,2.0,21.0,5.0,20.0,19.0,11.0,40.0,1.0,1.0,<=50K
62.0,7.0,16.0,1.0,9005.0,19.0,0.0,50.0,2.0,1.0,>50K
35.0,1.0,15.0,5.0,4230.0,17.0,0.0,60.0,2.0,2.0,<=50K
19.0,1.0,14.0,5.0,726.0,31.0,17.0,10.0,2.0,2.0,<=50K
29.0,1.0,19.0,5.0,7800.0,19.0,0.0,40.0,2.0,1.0,<=50K
59.0,7.0,19.0,1.0,440.0,19.0,1.0,40.0,1.0,1.0,>50K
