52.0,1.0,18.0,1.0,4720.0,41.0,1.0,25.0,2.0,1.0,<=50K
61.0,2.0,19.0,1.0,5940.0,36.0,1.0,40.0,2.0,1.0,>50K
54.0,1.0,23.0,1.0,3090.0,36.0,0.0,70.0,1.0,1.0,>50K
53.0,3.0,17.0,5.0,6260.0,2.0,13.0,38.0,1.0,1.0,<=50K
38.0,1.0,21.0,5.0,4700.0,2.0,0.0,50.0,2.0,1.0,>50K
60.0,1.0,19.0,1.0,4700.0,6.0,0.0,50.0,1.0,1.0,>50K
45.0,1.0,23.0,1.0,2100.0,48.0,0.0,45.0,1.0,1.0,>50K
35.0,1.0,21.0,1.0,3245.0,2.0,0.0,20.0,2.0,1.0,<=50K
53.0,2.0,21.0,1.0,845.0,6.0,1.0,40.0,1.0,1.0,>50K
69.0,1.0,19.0,3.0,4420.0,8.0,0.0,25.0,2.0,1.0,<=50K
27.0,4.0,20.0,5.0,3603.0,2.0,0.0,25.0,2.0,1.0,<=50K
60.0,3.0,22.0,3.0,2330.0,30.0,0.0,60.0,2.0,1.0,>50K
39.0,4.0,21.0,1.0,9310.0,2.0,1.0,45.0,1.0,1.0,>50K
53.0,4.0,24.0,1.0,2205.0,25.0,0.0,50.0,1.0,1.0,>50K
48.0,5.0,20.0,1.0,5940.0,2.0,1.0,40.0,1.0,1.0,>50K
18.0,1.0,16.0,5.0,6240.0,2.0,7.0,40.0,1.0,1.0,<=50K
28.0,1.0,19.0,1.0,6441.0,41.0,0.0,80.0,1.0,1.0,>50K
22.0,2.0,21.0,5.0,2016.0,2.0,2.0,40.0,2.0,1.0,>50K
26.0,3.0,19.0,1.0,5400.0,51.0,0.0,40.0,2.0,1.0,<=50K
61.0,3.0,21.0,2.0,2310.0,36.0,0.0,55.0,2.0,1.0,>50K
61.0,4.0,19.0,1.0,6305.0,53.0,0.0,38.0,1.0,1.0,>50K
49.0,1.0,19.0,1.0,4040.0,12.0,1.0,24.0,1.0,1.0,<=50K
48.0,2.0,22.0,1.0,9030.0,42.0,0.0,45.0,1.0,1.0,>50K
27.0,2.0,21.0,5.0,205.0,9.0,0.0,47.0,1.0,1.0,>50K
44.0,3.0,21.0,3.0,5740.0,2.0,0.0,40.0,2.0,1.0,<=50K
33.0,5.0,17.0,1.0,9830.0,51.0,0.0,80.0,1.0,1.0,>50K
43.0,5.0,16.0,1.0,9830.0,39.0,0.0,40.0,1.0,2.0,>50K
51.0,1.0,21.0,1.0,4850.0,303.0,0.0,50.0,1.0,1.0,>50K
46.0,3.0,18.0,1.0,800.0,53.0,0.0,40.0,2.0,1.0,>50K
60.0,2.0,19.0,1.0,7420.0,66.0,1.0,50.0,1.0,1.0,>50K
22.0,4.0,21.0,5.0,2310.0,16.0,0.0,45.0,2.0,1.0,<=50K
26.0,5.0,20.0,5.0,1555.0,48.0,0.0,40.0,1.0,1.0,<=50K
19.0,1.0,13.0,5.0,6260.0,2.0,0.0,40.0,1.0,1.0,<=50K
60.0,1.0,19.0,5.0,1108.0,53.0,0.0,40.0,2.0,1.0,>50K
35.0,1.0,19.0,5.0,5240.0,6.0,0.0,40.0,2.0,1.0,<=50K
65.0,4.0,19.0,1.0,4020.0,303.0,0.0,85.0,1.0,2.0,<=50K
52.0,1.0,21.0,1.0,3255.0,13.0,0.0,36.0,2.0,1.0,>50K
33.0,4.0,16.0,1.0,2545.0,2.0,1.0,40.0,1.0,1.0,>50K
54.0,5.0,22.0,1.0,440.0,26.0,0.0,40.0,1.0,1.0,>50K
37.0,1.0,21.0,1.0,3602.0,41.0,2.0,26.0,2.0,1.0,<=50K
60.0,6.0,16.0,1.0,310.0,27.0,1.0,40.0,2.0,1.0,>50K
33.0,1.0,21.0,5.0,3323.0,26.0,13.0,40.0,2.0,1.0,>50K
46.0,1.0,19.0,1.0,6950.0,30.0,17.0,93.0,1.0,1.0,>50K
27.0,1.0,18.0,1.0,440.0,41.0,12.0,40.0,2.0,1.0,>50K
53.0,5.0,21.0,1.0,3255.0,6.0,1.0,40.0,2.0,1.0,>50K
38.0,1.0,16.0,5.0,4700.0,2.0,0.0,37.0,1.0,1.0,<=50K
25.0,1.0,22.0,5.0,705.0,2.0,0.0,40.0,1.0,1.0,>50K
68.0,4.0,21.0,1.0,2320.0,21.0,17.0,40.0,1.0,1.0,>50K
56.0,1.0,22.0,1.0,3230.0,39.0,1.0,70.0,2.0,1.0,>50K
28.0,2.0,20.0,5.0,3603.0,110.0,0.0,35.0,1.0,1.0,<=50K
19.0,1.0,19.0,5.0,5820.0,2.0,2.0,50.0,2.0,1.0,<=50K
32.0,5.0,10.0,1.0,9620.0,53.0,0.0,30.0,1.0,1.0,<=50K
48.0,3.0,20.0,1.0,4600.0,53.0,0.0,35.0,2.0,1.0,<=50K
51.0,1.0,20.0,1.0,1551.0,6.0,17.0,84.0,1.0,2.0,>50K
34.0,1.0,24.0,1.0,3160.0,41.0,0.0,36.0,2.0,1.0,>50K
49.0,4.0,19.0,3.0,2330.0,27.0,0.0,40.0,2.0,1.0,<=50K
24.0,1.0,16.0,1.0,120.0,6.0,1.0,35.0,2.0,1.0,<=50K
42.0,1.0,19.0,1.0,1050.0,36.0,0.0,40.0,1.0,1.0,>50K
45.0,5.0,19.0,1.0,9810.0,36.0,0.0,50.0,1.0,1.0,>50K
47.0,2.0,22.0,1.0,3230.0,6.0,1.0,32.0,2.0,1.0,>50K
23.0,5.0,21.0,5.0,440.0,26.0,13.0,40.0,2.0,1.0,<=50K
46.0,1.0,16.0,3.0,9130.0,17.0,13.0,48.0,1.0,1.0,<=50K
46.0,1.0,16.0,1.0,4740.0,36.0,1.0,16.0,2.0,1.0,<=50K
21.0,5.0,20.0,1.0,1050.0,48.0,0.0,50.0,2.0,1.0,<=50K
58.0,4.0,18.0,1.0,440.0,22.0,0.0,40.0,1.0,1.0,>50K
42.0,1.0,21.0,1.0,800.0,53.0,0.0,42.0,2.0,1.0,>50K
23.0,1.0,18.0,1.0,6720.0,2.0,0.0,84.0,1.0,1.0,>50K
55.0,6.0,19.0,5.0,9300.0,8.0,17.0,16.0,1.0,2.0,<=50K
56.0,2.0,21.0,1.0,102.0,29.0,1.0,60.0,1.0,1.0,>50K
64.0,1.0,16.0,3.0,6355.0,4.0,13.0,42.0,1.0,1.0,>50K
30.0,1.0,21.0,5.0,710.0,27.0,12.0,40.0,1.0,1.0,>50K
49.0,6.0,16.0,3.0,6230.0,2.0,0.0,40.0,1.0,1.0,<=50K
54.0,1.0,19.0,1.0,4720.0,6.0,0.0,27.0,2.0,1.0,<=50K
25.0,1.0,19.0,5.0,750.0,48.0,5.0,36.0,2.0,1.0,<=50K
39.0,2.0,22.0,4.0,2040.0,132.0,0.0,60.0,1.0,1.0,>50K
34.0,2.0,19.0,1.0,2014.0,6.0,1.0,40.0,1.0,1.0,<=50K
61.0,2.0,20.0,3.0,350.0,46.0,0.0,50.0,2.0,1.0,>50K
49.0,1.0,16.0,1.0,9122.0,31.0,1.0,40.0,1.0,1.0,<=50K
30.0,1.0,21.0,5.0,3424.0,24.0,15.0,47.0,2.0,1.0,<=50K
22.0,1.0,19.0,5.0,9005.0,2.0,2.0,45.0,2.0,1.0,<=50K
31.0,1.0,19.0,5.0,2810.0,2.0,0.0,50.0,1.0,1.0,<=50K
29.0,1.0,24.0,1.0,3000.0,26.0,0.0,40.0,1.0,1.0,<=50K
55.0,4.0,22.0,1.0,230.0,53.0,17.0,55.0,1.0,1.0,>50K
26.0,1.0,16.0,5.0,9415.0,18.0,0.0,30.0,2.0,1.0,<=50K
71.0,1.0,16.0,2.0,4760.0,2.0,0.0,20.0,2.0,1.0,>50K
36.0,2.0,23.0,1.0,2100.0,36.0,1.0,40.0,2.0,1.0,>50K
28.0,1.0,15.0,5.0,4710.0,53.0,11.0,40.0,1.0,1.0,<=50K
21.0,1.0,16.0,5.0,4020.0,6.0,12.0,40.0,1.0,1.0,<=50K
48.0,1.0,15.0,1.0,9620.0,8.0,1.0,30.0,1.0,1.0,>50K
37.0,6.0,17.0,5.0,6730.0,2.0,2.0,20.0,1.0,1.0,<=50K
24.0,1.0,18.0,3.0,9142.0,243.0,0.0,40.0,1.0,1.0,<=50K
22.0,5.0,20.0,5.0,1108.0,48.0,17.0,40.0,1.0,1.0,<=50K
36.0,6.0,21.0,1.0,2555.0,39.0,1.0,25.0,2.0,1.0,<=50K
55.0,5.0,19.0,1.0,1108.0,18.0,17.0,77.0,1.0,1.0,>50K
59.0,3.0,21.0,1.0,1050.0,4.0,1.0,40.0,1.0,1.0,>50K
35.0,3.0,21.0,1.0,2310.0,18.0,0.0,50.0,1.0,1.0,>50K
26.0,1.0,16.0,3.0,5240.0,32.0,13.0,35.0,2.0,1.0,<=50K
63.0,5.0,19.0,1.0,1970.0,301.0,1.0,40.0,1.0,1.0,>50K
27.0,1.0,21.0,5.0,3515.0,2.0,2.0,40.0,1.0,1.0,<=50K
60.0,1.0,16.0,1.0,7000.0,30.0,1.0,40.0,1.0,1.0,>50K
31.0,1.0,19.0,1.0,9650.0,2.0,0.0,80.0,1.0,1.0,<=50K
48.0,4.0,22.0,3.0,1010.0,20.0,0.0,40.0,1.0,1.0,>50K
48.0,2.0,16.0,1.0,2016.0,12.0,1.0,30.0,2.0,1.0,<=50K
49.0,1.0,21.0,1.0,1520.0,48.0,1.0,40.0,1.0,1.0,>50K
36.0,1.0,17.0,1.0,7130.0,2.0,0.0,45.0,1.0,1.0,<=50K
