60.0,1.0,16.0,1.0,4230.0,233.0,8.0,40.0,2.0,6.0,<=50K
75.0,1.0,16.0,1.0,4760.0,15.0,1.0,24.0,2.0,6.0,<=50K
75.0,1.0,20.0,1.0,800.0,15.0,1.0,15.0,2.0,6.0,>50K
59.0,1.0,20.0,4.0,5140.0,69.0,11.0,45.0,2.0,6.0,>50K
64.0,1.0,16.0,5.0,9620.0,15.0,15.0,19.0,2.0,6.0,<=50K
20.0,4.0,16.0,5.0,2545.0,15.0,2.0,19.0,2.0,6.0,<=50K
40.0,1.0,15.0,5.0,6005.0,233.0,7.0,40.0,1.0,6.0,>50K
45.0,4.0,21.0,1.0,440.0,15.0,1.0,40.0,2.0,9.0,<=50K
50.0,1.0,17.0,5.0,7200.0,15.0,0.0,55.0,1.0,6.0,>50K
70.0,1.0,18.0,1.0,2145.0,15.0,0.0,37.0,2.0,9.0,>50K
27.0,1.0,21.0,5.0,3421.0,15.0,2.0,30.0,2.0,9.0,<=50K
48.0,1.0,16.0,1.0,6442.0,15.0,0.0,80.0,1.0,7.0,>50K
70.0,1.0,18.0,3.0,5240.0,15.0,10.0,38.0,2.0,6.0,>50K
36.0,1.0,16.0,1.0,4230.0,207.0,1.0,40.0,2.0,6.0,<=50K
24.0,2.0,19.0,1.0,102.0,6.0,1.0,19.0,1.0,1.0,<=50K
35.0,7.0,20.0,1.0,4525.0,15.0,0.0,20.0,2.0,6.0,<=50K
47.0,5.0,22.0,1.0,440.0,24.0,0.0,50.0,1.0,9.0,>50K
36.0,1.0,21.0,1.0,540.0,15.0,1.0,40.0,1.0,6.0,<=50K
33.0,1.0,16.0,1.0,4220.0,233.0,10.0,40.0,1.0,6.0,<=50K
22.0,4.0,20.0,5.0,650.0,15.0,2.0,40.0,2.0,9.0,<=50K
19.0,2.0,19.0,5.0,4600.0,15.0,4.0,20.0,2.0,9.0,<=50K
57.0,6.0,22.0,3.0,2006.0,25.0,0.0,30.0,2.0,1.0,>50K
49.0,1.0,18.0,1.0,6305.0,15.0,2.0,40.0,1.0,9.0,>50K
61.0,7.0,16.0,5.0,5522.0,215.0,0.0,55.0,2.0,6.0,>50K
32.0,1.0,19.0,5.0,4000.0,15.0,2.0,50.0,1.0,1.0,>50K
64.0,1.0,20.0,4.0,4720.0,15.0,0.0,38.0,2.0,9.0,<=50K
39.0,1.0,21.0,1.0,5240.0,15.0,0.0,40.0,2.0,6.0,<=50K
37.0,5.0,21.0,1.0,3710.0,217.0,0.0,40.0,2.0,6.0,>50K
32.0,1.0,21.0,5.0,1360.0,36.0,15.0,40.0,1.0,1.0,>50K
66.0,6.0,21.0,1.0,2600.0,15.0,0.0,2.0,1.0,6.0,>50K
51.0,6.0,16.0,1.0,4920.0,49.0,1.0,60.0,1.0,9.0,<=50K
21.0,5.0,16.0,5.0,9830.0,13.0,17.0,50.0,1.0,8.0,<=50K
66.0,6.0,19.0,1.0,2850.0,6.0,0.0,10.0,1.0,1.0,<=50K
37.0,1.0,16.0,1.0,6260.0,15.0,2.0,40.0,1.0,7.0,<=50K
24.0,5.0,18.0,1.0,3870.0,31.0,1.0,63.0,1.0,1.0,<=50K
55.0,3.0,16.0,1.0,6660.0,15.0,1.0,40.0,1.0,9.0,>50K
18.0,1.0,17.0,5.0,4850.0,25.0,10.0,40.0,1.0,9.0,<=50K
32.0,1.0,18.0,1.0,9645.0,233.0,5.0,40.0,1.0,6.0,<=50K
50.0,4.0,23.0,1.0,440.0,15.0,0.0,40.0,1.0,6.0,>50K
23.0,1.0,21.0,5.0,120.0,207.0,11.0,40.0,2.0,6.0,<=50K
59.0,1.0,22.0,1.0,9645.0,15.0,1.0,60.0,1.0,6.0,<=50K
68.0,4.0,19.0,5.0,5740.0,15.0,0.0,80.0,2.0,6.0,<=50K
52.0,1.0,19.0,1.0,9050.0,15.0,0.0,35.0,2.0,9.0,<=50K
47.0,1.0,16.0,1.0,7750.0,15.0,1.0,40.0,1.0,9.0,>50K
56.0,5.0,22.0,1.0,20.0,34.0,0.0,60.0,1.0,1.0,>50K
54.0,1.0,16.0,5.0,4140.0,15.0,5.0,20.0,1.0,6.0,<=50K
47.0,6.0,21.0,5.0,4920.0,15.0,0.0,50.0,2.0,1.0,>50K
41.0,3.0,16.0,1.0,7340.0,15.0,1.0,40.0,1.0,9.0,<=50K
32.0,1.0,20.0,5.0,7810.0,15.0,3.0,40.0,1.0,6.0,>50K
19.0,4.0,19.0,5.0,2545.0,34.0,17.0,6.0,1.0,1.0,<=50K
23.0,5.0,19.0,1.0,3870.0,25.0,0.0,55.0,1.0,1.0,<=50K
30.0,1.0,21.0,1.0,3255.0,233.0,0.0,40.0,2.0,6.0,>50K
52.0,1.0,16.0,5.0,6260.0,15.0,15.0,40.0,1.0,6.0,>50K
55.0,5.0,16.0,1.0,4965.0,6.0,9.0,80.0,1.0,1.0,<=50K
64.0,3.0,21.0,1.0,5521.0,15.0,0.0,40.0,1.0,6.0,>50K
41.0,2.0,19.0,1.0,5740.0,17.0,1.0,40.0,2.0,9.0,<=50K
68.0,1.0,19.0,3.0,860.0,15.0,0.0,38.0,2.0,9.0,>50K
34.0,2.0,18.0,1.0,3401.0,15.0,9.0,36.0,1.0,7.0,<=50K
37.0,4.0,16.0,1.0,6230.0,15.0,0.0,40.0,1.0,7.0,>50K
53.0,1.0,21.0,3.0,3255.0,501.0,0.0,30.0,2.0,1.0,>50K
59.0,4.0,23.0,2.0,630.0,34.0,0.0,55.0,2.0,1.0,>50K
62.0,1.0,24.0,1.0,3010.0,15.0,0.0,30.0,1.0,6.0,>50K
46.0,2.0,22.0,1.0,750.0,20.0,1.0,40.0,2.0,1.0,>50K
60.0,1.0,16.0,3.0,9122.0,15.0,10.0,40.0,1.0,9.0,<=50K
42.0,5.0,20.0,1.0,9810.0,303.0,1.0,60.0,1.0,1.0,>50K
54.0,3.0,16.0,5.0,9122.0,15.0,2.0,40.0,1.0,9.0,<=50K
52.0,7.0,21.0,5.0,9142.0,15.0,10.0,20.0,2.0,6.0,<=50K
57.0,4.0,24.0,1.0,2310.0,47.0,0.0,45.0,2.0,1.0,>50K
58.0,5.0,20.0,1.0,5550.0,15.0,0.0,40.0,1.0,6.0,>50K
45.0,1.0,20.0,1.0,9610.0,15.0,0.0,25.0,2.0,9.0,<=50K
53.0,2.0,21.0,1.0,5860.0,15.0,1.0,40.0,2.0,6.0,<=50K
19.0,1.0,16.0,5.0,6515.0,15.0,2.0,60.0,1.0,9.0,>50K
28.0,7.0,21.0,1.0,4621.0,48.0,1.0,25.0,2.0,1.0,<=50K
60.0,1.0,21.0,1.0,3255.0,15.0,1.0,32.0,2.0,9.0,>50K
28.0,5.0,21.0,5.0,1006.0,25.0,0.0,40.0,1.0,1.0,>50K
53.0,1.0,19.0,3.0,6260.0,6.0,13.0,48.0,1.0,1.0,>50K
53.0,1.0,16.0,1.0,4120.0,233.0,0.0,30.0,1.0,6.0,<=50K
37.0,1.0,16.0,1.0,4020.0,233.0,2.0,40.0,1.0,6.0,>50K
26.0,1.0,21.0,5.0,4700.0,207.0,12.0,40.0,2.0,6.0,<=50K
64.0,3.0,21.0,1.0,2014.0,42.0,0.0,40.0,1.0,1.0,<=50K
59.0,5.0,16.0,1.0,9130.0,15.0,1.0,80.0,1.0,1.0,<=50K
56.0,1.0,16.0,1.0,9510.0,15.0,0.0,50.0,1.0,9.0,>50K
36.0,2.0,16.0,1.0,9122.0,15.0,7.0,40.0,1.0,7.0,>50K
37.0,1.0,16.0,1.0,20.0,15.0,9.0,50.0,2.0,9.0,>50K
50.0,4.0,16.0,1.0,9130.0,24.0,0.0,40.0,2.0,9.0,<=50K
36.0,2.0,9.0,1.0,4030.0,15.0,17.0,24.0,2.0,7.0,<=50K
49.0,1.0,23.0,1.0,2310.0,515.0,1.0,40.0,2.0,1.0,<=50K
21.0,5.0,16.0,5.0,9830.0,6.0,17.0,40.0,1.0,8.0,<=50K
23.0,1.0,16.0,5.0,4220.0,15.0,10.0,30.0,1.0,7.0,<=50K
56.0,1.0,18.0,3.0,5740.0,15.0,0.0,40.0,2.0,1.0,>50K
56.0,1.0,20.0,3.0,7340.0,53.0,0.0,40.0,2.0,1.0,>50K
43.0,6.0,21.0,1.0,51.0,217.0,1.0,40.0,2.0,6.0,<=50K
54.0,1.0,17.0,1.0,220.0,15.0,1.0,40.0,1.0,9.0,>50K
54.0,1.0,19.0,3.0,2640.0,6.0,0.0,40.0,2.0,1.0,<=50K
33.0,1.0,14.0,5.0,4030.0,511.0,0.0,40.0,2.0,7.0,<=50K
28.0,4.0,21.0,5.0,2330.0,6.0,11.0,40.0,2.0,6.0,<=50K
45.0,6.0,21.0,1.0,440.0,301.0,1.0,10.0,2.0,1.0,<=50K
43.0,1.0,21.0,5.0,850.0,13.0,2.0,50.0,1.0,6.0,>50K
54.0,1.0,19.0,1.0,4700.0,9.0,9.0,60.0,1.0,9.0,>50K
60.0,1.0,14.0,1.0,4230.0,512.0,0.0,32.0,1.0,7.0,<=50K
